Symbol,CompanyName,Sector,Industry
GDYN,Grid Dynamics Holdings Inc,Information Technology,IT Services
GEN,Gen Digital Inc,Information Technology,Software
GFGU,GetFugu Inc,Information Technology,Software
GFS,Globalfoundries Inc,Information Technology,Semiconductors & Semiconductor Equipment
GIB,CGI Inc,Information Technology,IT Services
GILT,GILAT SATELLITE NETWORKS LTD,Information Technology,Communications Equipment
GKPRF,GATEKEEPER SYSTEMS INC,Information Technology,"Electronic Equipment, Instruments & Components"
GLOB,Globant SA,Information Technology,IT Services
GLW,Corning Incorporated,Information Technology,"Electronic Equipment, Instruments & Components"
GMPW,GiveMePower Corp(NDA),Information Technology,Software
GNRD,General Datacomm Industries Inc,Information Technology,Communications Equipment
GNSS,Genasys Inc,Information Technology,Communications Equipment
GOCH,Geeks On Call Holdings Inc,Information Technology,IT Services
GOLQ,GoLogiq Inc,Information Technology,Software
GPTX,"Global Payment Technologies, Inc.",Information Technology,"Technology Hardware, Storage & Peripherals"
GREE,Greenidge Generation Holdings Inc,Information Technology,Software
GRRR,Gorilla Technology Group Inc,Information Technology,Software
GSIT,"GSI Technology, Inc.",Information Technology,Semiconductors & Semiconductor Equipment
GTCH,GBT Technologies Inc,Information Technology,IT Services
GTLB,Gitlab Inc,Information Technology,Software
GUER,Guerrilla RF Inc,Information Technology,Semiconductors & Semiconductor Equipment
GUESF,GUESTLOGIX INC,Information Technology,Software
GVP,"GSE Systems, Inc.",Information Technology,Software
GWRE,Guidewire Software Inc,Information Technology,Software
HAIVF,HAIVISION SYSTEMS INC,Information Technology,Communications Equipment
HALMY,HALMA PLC,Information Technology,"Electronic Equipment, Instruments & Components"
HAUP,"Hauppauge Digital, Inc.",Information Technology,"Technology Hardware, Storage & Peripherals"
HCKT,Hackett Group Inc,Information Technology,IT Services
HCP,HashiCorp Inc,Information Technology,Software
HDSLF,HS GOVTECH SOLUTIONS INC,Information Technology,Software
HEAR,Turtle Beach Corp,Information Technology,"Technology Hardware, Storage & Peripherals"
HIMX,"Himax Technologies, Inc. (ADR)",Information Technology,Semiconductors & Semiconductor Equipment
HIVE,HIVE DIGITAL TECHNOLOGIE LTD,Information Technology,Software
HKD,AMTD Digital Inc - ADR,Information Technology,Software
HLIT,Harmonic Inc,Information Technology,Communications Equipment
HLMAF,HALMA PLC,Information Technology,"Electronic Equipment, Instruments & Components"
HLOC,Helo Corp,Information Technology,"Technology Hardware, Storage & Peripherals"
HMNY,Helios and Matheson Analytics Inc,Information Technology,IT Services
HNHPF,HON HAI PRECISION IND CO LTD,Information Technology,"Electronic Equipment, Instruments & Components"
HOILF,HUNTER TECHNOLOGY CORP,Information Technology,Software
HOLI,Hollysys Automation Technologies Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
HOLO,MicroCloud Hologram Inc,Information Technology,Software
HPE,Hewlett Packard Enterprise Co,Information Technology,"Technology Hardware, Storage & Peripherals"
HPNN,HOP-ON INC,Information Technology,"Electronic Equipment, Instruments & Components"
HPQ,HP Inc,Information Technology,"Technology Hardware, Storage & Peripherals"
HPTO,Hopto Inc,Information Technology,Software
HTCR,HeartCore Enterprises Inc,Information Technology,Software
HUBS,HubSpot Inc,Information Technology,Software
HUBV,HUBB VENTURES INC,Information Technology,Software
HUT,HUT 8 MINING CORP,Information Technology,Software
HWNI,High Wire Networks Inc,Information Technology,Software
HWSY,Hawk Systems Inc,Information Technology,Software
HXGBF,HEXAGON AB,Information Technology,"Electronic Equipment, Instruments & Components"
HXGBY,HEXAGON AB,Information Technology,"Electronic Equipment, Instruments & Components"
HYHDF,SIXTY SIX CAP INC,Information Technology,IT Services
HYSR,Sunhydrogen Inc,Information Technology,Semiconductors & Semiconductor Equipment
IBIN,"IBSG International, Inc.",Information Technology,Software
IBM,International Business Machines Corp.,Information Technology,IT Services
IBRC,iBrands Corp,Information Technology,Software
IBSS,Integrated Business Sys. & Services Inc.,Information Technology,Software
ICG,Intchains Group Ltd,Information Technology,Semiconductors & Semiconductor Equipment
ICHR,Ichor Holdings Ltd,Information Technology,Semiconductors & Semiconductor Equipment
ICLD,InterCloud Systems Inc,Information Technology,IT Services
ICNM,ICON MEDIA HOLDINGS INC,Information Technology,IT Services
IDAI,T Stamp Inc,Information Technology,Software
IDBAY,IDEX BIOMETRICS ASA,Information Technology,"Electronic Equipment, Instruments & Components"
IDCC,InterDigital Inc,Information Technology,Software
IDN,Intellicheck Inc,Information Technology,Software
IEHC,IEH Corporation,Information Technology,"Electronic Equipment, Instruments & Components"
IFBD,Infobird Co Ltd,Information Technology,Software
IFNNF,INFINEON TECHNOLOGIES AG,Information Technology,Semiconductors & Semiconductor Equipment
IFNNY,Infineon Technologies AG (ADR),Information Technology,Semiconductors & Semiconductor Equipment
IFXY,Infrax Systems Inc,Information Technology,Communications Equipment
IGEN,IGEN Networks Corp,Information Technology,IT Services
IICN,China Intelligence Information Syst Inc,Information Technology,Software
III,"Information Services Group, Inc.",Information Technology,IT Services
IINX,Ionix Technology Inc,Information Technology,"Technology Hardware, Storage & Peripherals"
IJJP,IJJ CORP,Information Technology,IT Services
IMCI,"Infinite Group, Inc.",Information Technology,IT Services
IMMR,Immersion Corporation,Information Technology,"Technology Hardware, Storage & Peripherals"
IMNG,IMING CORP,Information Technology,Communications Equipment
IMOS,ChipMOS Technologies Inc - ADR,Information Technology,Semiconductors & Semiconductor Equipment
IMTE,Integrated Media Technology Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
IMTL,Image Protect Inc,Information Technology,Software
INAR,InternetArray Inc,Information Technology,IT Services
INDI,indie Semiconductor Inc,Information Technology,Semiconductors & Semiconductor Equipment
INFA,Informatica Inc,Information Technology,Software
INFN,Infinera Corp.,Information Technology,Communications Equipment
INFY,Infosys Ltd ADR,Information Technology,IT Services
INLX,Intellinetics Inc,Information Technology,Software
INOTF,PREDICTIV AI INC,Information Technology,Software
INPX,Inpixon,Information Technology,IT Services
INRD,Inrad Optics Inc,Information Technology,"Electronic Equipment, Instruments & Components"
INSG,Inseego Corp,Information Technology,Communications Equipment
INST,Instructure Holdings Inc,Information Technology,Software
INTA,Intapp Inc,Information Technology,Software
INTC,Intel Corporation,Information Technology,Semiconductors & Semiconductor Equipment
INTT,inTEST Corporation,Information Technology,Semiconductors & Semiconductor Equipment
INTU,Intuit Inc.,Information Technology,Software
INTV,Integrated Ventures Inc,Information Technology,Software
INTZ,Intrusion Inc.,Information Technology,Software
INUV,Inuvo Inc,Information Technology,Software
INVE,Identiv Inc,Information Technology,"Electronic Equipment, Instruments & Components"
INVI,"Integral Vision, Inc.",Information Technology,"Electronic Equipment, Instruments & Components"
INVU,Investview Inc,Information Technology,Software
INVZ,Innoviz Technologies Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
INXSF,INTOUCH INSIGHT LTD,Information Technology,Software
IONQ,IONQ Inc,Information Technology,"Technology Hardware, Storage & Peripherals"
IOT,Samsara Inc,Information Technology,Software
IPGP,IPG Photonics Corporation,Information Technology,"Electronic Equipment, Instruments & Components"
IPTK,AS-IP Tech Inc,Information Technology,Software
IREN,Iris Energy Ltd,Information Technology,Software
IRNT,Ironnet Inc,Information Technology,Software
ISDR,Issuer Direct Corp,Information Technology,Software
ISEYF,WI2WI CORP,Information Technology,Communications Equipment
ISGN,Isign Solutions Inc,Information Technology,Software
ISMAY,INDRA SISTEMAS SA,Information Technology,IT Services
IT,Gartner Inc,Information Technology,IT Services
ITI,Iteris Inc,Information Technology,"Electronic Equipment, Instruments & Components"
ITMSF,INTERMAP TECHNOLOGIES CORP,Information Technology,Software
ITMZF,REACT GAMING GROUP INC,Information Technology,IT Services
ITRI,Itron Inc,Information Technology,"Electronic Equipment, Instruments & Components"
ITRN,Ituran Location and Control Ltd. (US),Information Technology,Communications Equipment
IVAC,"Intevac, Inc.",Information Technology,"Technology Hardware, Storage & Peripherals"
IVDA,Iveda Solutions Inc,Information Technology,Software
IWSY,Imageware Systems Inc,Information Technology,Software
IZM,ICZOOM Group Inc,Information Technology,"Electronic Equipment, Instruments & Components"
JACO,"Jaco Electronics, Inc.",Information Technology,"Electronic Equipment, Instruments & Components"
JAMF,Jamf Holding Corp,Information Technology,Software
JBL,Jabil Inc,Information Technology,"Electronic Equipment, Instruments & Components"
JG,Aurora Mobile Ltd - ADR,Information Technology,Software
JGHG,Jinzisheng Holding Group,Information Technology,Software
JKS,"JinkoSolar Holding Co., Ltd (ADR)",Information Technology,Semiconductors & Semiconductor Equipment
JNPR,"Juniper Networks, Inc.",Information Technology,Communications Equipment
KARO,Karooooo Ltd,Information Technology,Software
KASHF,INTELLABRIDGE TECHNOLOGY COR,Information Technology,Software
KBDCF,KINGBOARD HOLDINGS LIMITED,Information Technology,"Electronic Equipment, Instruments & Components"
KC,Kingsoft Cloud Holdings Ltd (ADR),Information Technology,IT Services
KD,Kyndryl Holdings Inc,Information Technology,IT Services
KE,Kimball Electronics Inc,Information Technology,"Electronic Equipment, Instruments & Components"
KERN,Akerna Corp,Information Technology,Software
KEYS,Keysight Technologies Inc,Information Technology,"Electronic Equipment, Instruments & Components"
KLAC,KLA Corp,Information Technology,Semiconductors & Semiconductor Equipment
KLDI,KLDiscovery Inc,Information Technology,Software
KLIC,Kulicke and Soffa Industries Inc.,Information Technology,Semiconductors & Semiconductor Equipment
KLR,Kaleyra Inc,Information Technology,Software
KLTR,Kaltura Inc,Information Technology,Software
KMAG,"KMA Global Solutions International, Inc.",Information Technology,"Electronic Equipment, Instruments & Components"
KN,Knowles Corp,Information Technology,"Electronic Equipment, Instruments & Components"
KNCAY,KONICA MINOLTA INC,Information Technology,"Technology Hardware, Storage & Peripherals"
KODK,Eastman Kodak Co,Information Technology,"Technology Hardware, Storage & Peripherals"
KOPN,Kopin Corporation,Information Technology,Semiconductors & Semiconductor Equipment
KPIFF,EDGEWATER WIRELESS SYSTEMS,Information Technology,Communications Equipment
KRKNF,KRAKEN ROBOTICS INC,Information Technology,"Electronic Equipment, Instruments & Components"
KSPN,Kaspien Holdings Inc,Information Technology,Software
KTCC,Key Tronic Corporation,Information Technology,"Electronic Equipment, Instruments & Components"
KTPPF,KATIPULT TECH CORP,Information Technology,Software
KVHI,"KVH Industries, Inc.",Information Technology,Communications Equipment
KXSCF,KINAXIS INC,Information Technology,Software
KYCCF,KEYENCE CORP,Information Technology,"Electronic Equipment, Instruments & Components"
KYOCY,Kyocera Corp (ADR),Information Technology,"Electronic Equipment, Instruments & Components"
KYYWY,KEYWORDS STUDIOS PLC,Information Technology,IT Services
LAES,Sealsq Corp,Information Technology,Semiconductors & Semiconductor Equipment
LASR,Nlight Inc,Information Technology,"Electronic Equipment, Instruments & Components"
LAW,CS Disco Inc,Information Technology,Software
LCFY,Locafy Ltd,Information Technology,Software
LCHD,Leader Capital Holdings Corp,Information Technology,Software
LCTC,Lifeloc Technologies Inc,Information Technology,"Electronic Equipment, Instruments & Components"
LEDS,Semileds Corp,Information Technology,Semiconductors & Semiconductor Equipment
LFER,Life On Earth Inc,Information Technology,Software
LFUS,Littelfuse Inc,Information Technology,"Electronic Equipment, Instruments & Components"
LGIQ,Logiq Inc,Information Technology,Software
LGL,LGL Group Inc,Information Technology,"Electronic Equipment, Instruments & Components"
LICH,LIVECHAIN INC,Information Technology,Software
LIDR,Aeye Inc,Information Technology,"Electronic Equipment, Instruments & Components"
LINK,Interlink Electronics Inc,Information Technology,"Electronic Equipment, Instruments & Components"
LIQDQ,Liquid Holdings Group Inc,Information Technology,Software
LITE,Lumentum Holdings Inc,Information Technology,Communications Equipment
LIVC,Live Current Media Inc,Information Technology,IT Services
LMGR,LIGHT MANAGEMENT GROUP INC,Information Technology,"Electronic Equipment, Instruments & Components"
LNVGF,LENOVO GROUP LTD,Information Technology,"Technology Hardware, Storage & Peripherals"
LNVGY,Lenovo Group Ltd (ADR),Information Technology,"Technology Hardware, Storage & Peripherals"
LOGI,Logitech International SA (USA),Information Technology,"Technology Hardware, Storage & Peripherals"
LPL,LG Display Co Ltd (ADR),Information Technology,"Electronic Equipment, Instruments & Components"
LPSIF,LEGEND POWER SYSTEMS INC,Information Technology,"Electronic Equipment, Instruments & Components"
LPSN,LivePerson Inc,Information Technology,Software
LPTH,LightPath Technologies Inc,Information Technology,"Electronic Equipment, Instruments & Components"
LQAVF,LIQUID AVATAR TCHNLOGES INC,Information Technology,Software
LQWDF,LQWD TECHNOLOGIES CORP,Information Technology,Software
LRCX,Lam Research Corporation,Information Technology,Semiconductors & Semiconductor Equipment
LSCC,Lattice Semiconductor Corp,Information Technology,Semiconductors & Semiconductor Equipment
LSPD,LIGHTSPEED COMMERCE INC,Information Technology,Software
LSPKF,LIFESPEAK INC,Information Technology,Software
LTCCF,LITE ACCESS TECHNOLOGIES INC,Information Technology,Communications Equipment
LTCH,Latch Inc,Information Technology,Software
LTCP,LIFE'S TIME CAPSULE SERVICES,Information Technology,IT Services
LTDH,Living 3D Holdings Inc,Information Technology,Software
LTRX,Lantronix Inc,Information Technology,Communications Equipment
LTTC,Lattice Inc.,Information Technology,IT Services
LUNA,Luna Innovations Inc,Information Technology,"Electronic Equipment, Instruments & Components"
LVLV,Level Vision Electronics Ltd,Information Technology,Communications Equipment
LVNSF,LEONOVUS INC,Information Technology,Software
LVOX,LiveVox Holdings Inc,Information Technology,Software
LVOXU,LIVEVOX HOLDING INC,Information Technology,Software
LWLG,Lightwave Logic Inc,Information Technology,"Electronic Equipment, Instruments & Components"
MACE,Mace Security International Inc,Information Technology,"Electronic Equipment, Instruments & Components"
MADI,MADISON SYSTEMS INC,Information Technology,"Electronic Equipment, Instruments & Components"
MANH,Manhattan Associates Inc,Information Technology,Software
MAPPF,PROSTAR HOLDINGS INC,Information Technology,Software
MAPS,WM Technology Inc,Information Technology,Software
MAPT,Maptelligent Inc,Information Technology,Software
MARA,Marathon Digital Holdings Inc,Information Technology,Software
MARK,Remark Holdings Inc,Information Technology,Software
MASS,908 Devices Inc.,Information Technology,"Electronic Equipment, Instruments & Components"
MAXD,Max Sound Corp,Information Technology,Software
MAXN,Maxeon Solar Technologies Ltd,Information Technology,Semiconductors & Semiconductor Equipment
MCAP,MCAP Inc,Information Technology,IT Services
MCHP,Microchip Technology Inc,Information Technology,Semiconductors & Semiconductor Equipment
MCLD,MCLOUD TECHNOLOGIES CORP,Information Technology,Software
MDB,Mongodb Inc,Information Technology,IT Services
MEDT,Mediatechnics Corp,Information Technology,Software
MEI,Methode Electronics Inc,Information Technology,"Electronic Equipment, Instruments & Components"
MENXF,MEMEX INC,Information Technology,Software
MFCO,Microwave Filter Company Inc,Information Technology,Communications Equipment
MGIC,Magic Software Enterprises Ltd,Information Technology,Software
MGTI,MGT Capital Investments Inc,Information Technology,Software
MHUBF,MINEHUB TECHNOLOGIES INC,Information Technology,Software
MIGI,Mawson Infrastructure Group Inc,Information Technology,Software
MIMO,Airspan Networks Holdings Inc,Information Technology,Communications Equipment
MINM,Minim Inc,Information Technology,Communications Equipment
MIR,Mirion Technologies Inc,Information Technology,"Electronic Equipment, Instruments & Components"
MITK,Mitek Systems Inc,Information Technology,Software
MIXT,MiX Telematics Ltd - ADR,Information Technology,Software
MJLB,Ultrack Systems Inc,Information Technology,Communications Equipment
MKSI,MKS Instruments Inc,Information Technology,Semiconductors & Semiconductor Equipment
MLGO,MicroAlgo Inc,Information Technology,IT Services
MLNK,Meridianlink Inc,Information Technology,Software
MMAT,Meta Materials Inc,Information Technology,Semiconductors & Semiconductor Equipment
MMMW,Mass Megawatts Inc,Information Technology,"Electronic Equipment, Instruments & Components"
MMTIF,MICROMEM TECHNOLOGIES INC,Information Technology,"Electronic Equipment, Instruments & Components"
MNDO,Mind CTI Ltd,Information Technology,Software
MNDY,Monday.Com Ltd,Information Technology,Software
MOB,MOBILICOM LTD,Information Technology,Communications Equipment
MODN,Model N Inc,Information Technology,Software
MOVE,Movano Inc,Information Technology,"Technology Hardware, Storage & Peripherals"
MPAD,Micropac Industries Inc,Information Technology,"Electronic Equipment, Instruments & Components"
MPTI,M-Tron Industries Inc,Information Technology,"Electronic Equipment, Instruments & Components"
MPWR,Monolithic Power Systems Inc,Information Technology,Semiconductors & Semiconductor Equipment
MRAAY,MURATA MANUFACTURING CO LTD,Information Technology,"Electronic Equipment, Instruments & Components"
MRAM,Everspin Technologies Inc,Information Technology,Semiconductors & Semiconductor Equipment
MRDB,MariaDB PLC,Information Technology,Software
MRIN,Marin Software Inc,Information Technology,Software
MRVL,Marvell Technology Inc,Information Technology,Semiconductors & Semiconductor Equipment
MSFT,Microsoft Corp,Information Technology,Software
MSI,Motorola Solutions Inc,Information Technology,Communications Equipment
MSTR,MicroStrategy Inc,Information Technology,Software
MTBL,Moatable Inc,Information Technology,Software
MTC,MMTec Inc,Information Technology,Software
MTEK,Maris Tech Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
MTLK,Metalink Ltd,Information Technology,Semiconductors & Semiconductor Equipment
MTLS,Materialise NV (ADR),Information Technology,Software
MTMV,Motomova Inc,Information Technology,"Electronic Equipment, Instruments & Components"
MTRO,Metro One Development Inc,Information Technology,"Electronic Equipment, Instruments & Components"
MTSI,MACOM Technology Solutions Holdings Inc,Information Technology,Semiconductors & Semiconductor Equipment
MTTR,Matterport Inc,Information Technology,Software
MU,Micron Technology Inc,Information Technology,Semiconductors & Semiconductor Equipment
MVIS,Microvision Inc,Information Technology,"Electronic Equipment, Instruments & Components"
MVLA,Movella Holdings Inc,Information Technology,"Electronic Equipment, Instruments & Components"
MWRK,METAWORKS PLATFORMS INC,Information Technology,Software
MX,Magnachip Semiconductor Corp,Information Technology,Semiconductors & Semiconductor Equipment
MXL,Maxlinear Inc,Information Technology,Semiconductors & Semiconductor Equipment
MYSL,"My Screen Mobile, Inc.",Information Technology,Software
MYSZ,MY SIZE INC,Information Technology,Software
NA,Nano Labs Ltd (ADR),Information Technology,Semiconductors & Semiconductor Equipment
NABL,N-Able Inc,Information Technology,Software
NATI,National Instruments Corp,Information Technology,"Electronic Equipment, Instruments & Components"
NBVAF,NUBEVA TECHNOLOGIES LTD,Information Technology,Software
NCNO,nCino Inc,Information Technology,Software
NCR,NCR Corporation,Information Technology,Software
NDVNQ,nDivision Inc,Information Technology,IT Services
NEOM,"NeoMedia Technologies, Inc.",Information Technology,Software
NEON,"Neonode, Inc",Information Technology,"Electronic Equipment, Instruments & Components"
NET,Cloudflare Inc,Information Technology,IT Services
NEWR,New Relic Inc,Information Technology,Software
NHCMF,NHC COMMUNICATIONS INC,Information Technology,Communications Equipment
NICE,Nice Ltd (ADR),Information Technology,Software
NIHK,Tytan Cybernetics Inc,Information Technology,Communications Equipment
NISN,Nisun Internatnal Entpre Dev Grp Co Ltd,Information Technology,Software
NLST,"Netlist, Inc.",Information Technology,"Electronic Equipment, Instruments & Components"
NMGC,NeoMagic Corporation,Information Technology,Semiconductors & Semiconductor Equipment
NMYSF,NAMSYS INC,Information Technology,Software
NN,Nextnav Inc,Information Technology,Software
NNDM,Nano Dimension Ltd - ADR,Information Technology,"Technology Hardware, Storage & Peripherals"
NOK,Nokia Oyj (ADR),Information Technology,Communications Equipment
NOKBF,NOKIA OYJ,Information Technology,Communications Equipment
NOVT,Novanta Inc,Information Technology,"Electronic Equipment, Instruments & Components"
NOW,ServiceNow Inc,Information Technology,Software
NOWVF,NOWVERTICAL GROUP INC,Information Technology,Software
NOXL,Noxel Corp,Information Technology,"Electronic Equipment, Instruments & Components"
NPPTF,NEPTUNE DASH TECHNOLOGIES CO,Information Technology,Software
NRILY,NOMURA RESEARCH INSTITUTE,Information Technology,IT Services
NSAV,Net Savings Link Inc,Information Technology,Software
NSEO,NS8 Corporation,Information Technology,Software
NSIT,"Insight Enterprises, Inc.",Information Technology,"Electronic Equipment, Instruments & Components"
NSSC,Napco Security Technologies Inc,Information Technology,"Electronic Equipment, Instruments & Components"
NSYS,Nortech Systems Inc,Information Technology,"Electronic Equipment, Instruments & Components"
NTAP,NetApp Inc.,Information Technology,"Technology Hardware, Storage & Peripherals"
NTCT,"NetScout Systems, Inc.",Information Technology,Communications Equipment
NTCXF,NATCORE TECHNOLOGY INC,Information Technology,Semiconductors & Semiconductor Equipment
NTDTY,NTT DATA GROUP CORPORATION,Information Technology,IT Services
NTGR,"NetGear, Inc.",Information Technology,Communications Equipment
NTIP,Network-1 Technologies Inc,Information Technology,Communications Equipment
NTNX,Nutanix Inc,Information Technology,Software
NTWK,NetSol Technologies Inc.,Information Technology,Software
NVDA,NVIDIA Corp,Information Technology,Semiconductors & Semiconductor Equipment
NVEC,NVE Corp,Information Technology,Semiconductors & Semiconductor Equipment
NVMI,Nova Ltd (USA),Information Technology,Semiconductors & Semiconductor Equipment
NVNT,Dror Ortho-Design Inc,Information Technology,"Technology Hardware, Storage & Peripherals"
NVRVF,NOVRA TECHNOLOGIES INC,Information Technology,Communications Equipment
NVTS,Navitas Semiconductor Corp,Information Technology,Semiconductors & Semiconductor Equipment
NVX,NOVONIX LTD,Information Technology,"Electronic Equipment, Instruments & Components"
NWBD,"New World Brands, Inc.",Information Technology,"Electronic Equipment, Instruments & Components"
NWGN,"NewGen Technologies, Inc.",Information Technology,IT Services
NXOPF,NEXOPTIC TECHNOLOGY CORP,Information Technology,"Electronic Equipment, Instruments & Components"
NXPI,NXP Semiconductors NV,Information Technology,Semiconductors & Semiconductor Equipment
NXTN,NEXT10 INC,Information Technology,"Electronic Equipment, Instruments & Components"
NYAX,NAYAX LTD,Information Technology,"Electronic Equipment, Instruments & Components"
NYWKF,NTG CLARITY NETWORKS INC,Information Technology,Software
OBCN,Obocon Inc,Information Technology,"Electronic Equipment, Instruments & Components"
OBLG,Oblong Inc,Information Technology,Software
OCC,Optical Cable Corp,Information Technology,Communications Equipment
OCFT,OneConnect Financl Tchnlgy Co Ltd ADR,Information Technology,Software
ODII,Odyssey Semiconductor Technologies Inc,Information Technology,Semiconductors & Semiconductor Equipment
OKTA,Okta Inc,Information Technology,IT Services
OLED,Universal Display Corporation,Information Technology,Semiconductors & Semiconductor Equipment
OLKR,Openlocker Holdings Inc,Information Technology,Software
OLO,Olo Inc,Information Technology,Software
OMQS,Omniq Corp,Information Technology,IT Services
OMRNY,OMRON Corp (ADR),Information Technology,"Electronic Equipment, Instruments & Components"
ON,ON Semiconductor Corp,Information Technology,Semiconductors & Semiconductor Equipment
ONDS,Ondas Holdings Inc,Information Technology,Communications Equipment
ONEI,ONEMETA INC,Information Technology,Software
ONTF,ON24 Inc,Information Technology,Software
ONTO,Onto Innovation Inc,Information Technology,Semiconductors & Semiconductor Equipment
OONEF,01 COMMUNIQUE LABORATORY INC,Information Technology,Software
OPMG,"Options Media Group Holdings, Inc.",Information Technology,Software
OPRA,Opera Ltd,Information Technology,Software
OPVS,Nanoflex Power Corp,Information Technology,Semiconductors & Semiconductor Equipment
ORCL,Oracle Corp,Information Technology,Software
ORSX,Orsus Xelent Technologies Inc.,Information Technology,"Technology Hardware, Storage & Peripherals"
OSIS,"OSI Systems, Inc.",Information Technology,"Electronic Equipment, Instruments & Components"
OSPN,Onespan Inc,Information Technology,Software
OSS,One Stop Systems Inc,Information Technology,"Technology Hardware, Storage & Peripherals"
OSSIF,ONESOFT SOLUTIONS INC,Information Technology,Software
OST,Ostin Technology Group Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
OTEX,Open Text Corp (USA),Information Technology,Software
OTMO,Otonomo Technologies Ltd,Information Technology,Software
OTTV,Viva Entertainment Group Inc,Information Technology,Software
OUST,Ouster Inc,Information Technology,"Electronic Equipment, Instruments & Components"
OVTZ,OCULUS VISIONTECH INC,Information Technology,IT Services
PANW,Palo Alto Networks Inc,Information Technology,Software
PAR,PAR Technology Corp,Information Technology,"Electronic Equipment, Instruments & Components"
PATH,UiPath Inc,Information Technology,Software
PAYD,"Paid, Inc.",Information Technology,Software
PBTS,Powerbridge Technologies Co Ltd,Information Technology,Software
PCLI,Protocall Technologies Inc,Information Technology,Software
PCOR,Procore Technologies Inc,Information Technology,Software
PCTI,PCTEL Inc,Information Technology,Communications Equipment
PCYG,"Park City Group, Inc.",Information Technology,Software
PD,Pagerduty Inc,Information Technology,Software
PDFS,"PDF Solutions, Inc.",Information Technology,Semiconductors & Semiconductor Equipment
PEGA,Pegasystems Inc.,Information Technology,Software
PERF,Perfect Corp,Information Technology,Software
PFSF,Pacific Software Inc,Information Technology,Software
PFSW,"PFSweb, Inc.",Information Technology,IT Services
PGFY,Pingify International Inc,Information Technology,Software
PGNT,Paragon Technologies Inc.,Information Technology,"Electronic Equipment, Instruments & Components"
PGY,Pagaya Technologies Ltd,Information Technology,Software
PHUN,Phunware Inc,Information Technology,Software
PI,IMPINJ Inc,Information Technology,Semiconductors & Semiconductor Equipment
PKKFF,TENET FINTECH GROUP INC,Information Technology,Software
PKLBF,PERK LABS INC,Information Technology,Software
PLAB,"Photronics, Inc.",Information Technology,Semiconductors & Semiconductor Equipment
PLCKF,PLURILOCK SECURITY INC,Information Technology,Software
PLFX,Pulse Evolution Corp,Information Technology,Software
PLTR,Palantir Technologies Inc,Information Technology,Software
PLUS,ePlus inc,Information Technology,"Electronic Equipment, Instruments & Components"
PLXS,Plexus Corp.,Information Technology,"Electronic Equipment, Instruments & Components"
PMSO,Primal Solutions Inc,Information Technology,Software
PMTS,CPI Card Group Inc,Information Technology,"Technology Hardware, Storage & Peripherals"
PNYTF,POYNT CORP,Information Technology,Software
POET,POET TECHNOLOGIES INC,Information Technology,Semiconductors & Semiconductor Equipment
POWI,Power Integrations Inc,Information Technology,Semiconductors & Semiconductor Equipment
PPMH,Point To Point Methodics Inc,Information Technology,Software
PPRRF,PRONTOFORMS CORP,Information Technology,Software
PRCH,Porch Group Inc,Information Technology,Software
PRFT,"Perficient, Inc.",Information Technology,IT Services
PRGS,Progress Software Corp,Information Technology,Software
PRKR,"ParkerVision, Inc.",Information Technology,Communications Equipment
PRO,"PROS Holdings, Inc.",Information Technology,Software
PRSO,Peraso Inc,Information Technology,Semiconductors & Semiconductor Equipment
PRST,Presto Automation Inc,Information Technology,"Electronic Equipment, Instruments & Components"
PRXM,Proxim Wireless Corp,Information Technology,Communications Equipment
PRZM,Prism Technologies Group Inc,Information Technology,IT Services
PRZO,Parazero Technologies Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
PSCO,ProtoSource Corporation,Information Technology,IT Services
PSTG,Pure Storage Inc,Information Technology,"Technology Hardware, Storage & Peripherals"
PTC,PTC Inc,Information Technology,Software
PTOS,P2 Solar Inc,Information Technology,Semiconductors & Semiconductor Equipment
PUGE,Puget Technologies Inc,Information Technology,"Technology Hardware, Storage & Peripherals"
PWFL,PowerFleet Inc,Information Technology,"Electronic Equipment, Instruments & Components"
PWNX,Powerlinx Inc.,Information Technology,"Electronic Equipment, Instruments & Components"
PWSC,Powerschool Holdings Inc,Information Technology,Software
PXHI,Phonex Holdings Inc,Information Technology,"Electronic Equipment, Instruments & Components"
PXLW,"Pixelworks, Inc.",Information Technology,Semiconductors & Semiconductor Equipment
QBAK,Qualstar Corp,Information Technology,"Technology Hardware, Storage & Peripherals"
QBTS,D-Wave Quantum Inc,Information Technology,Software
QCOM,Qualcomm Inc,Information Technology,Semiconductors & Semiconductor Equipment
QGSI,Quantgate Systems Inc,Information Technology,Software
QIFTF,QUORUM INFORMATION TECHNOL,Information Technology,Software
QLYS,Qualys Inc,Information Technology,Software
QMCO,Quantum Corp,Information Technology,"Technology Hardware, Storage & Peripherals"
QNCCF,QUANTUM EMOTION CORP,Information Technology,Semiconductors & Semiconductor Equipment
QNGYQ,Quanergy Systems Inc,Information Technology,"Electronic Equipment, Instruments & Components"
QNXC,QENEX COMMUNICATIONS INC,Information Technology,Communications Equipment
QOWI,QUALITY ONE WIRELESS INC,Information Technology,"Electronic Equipment, Instruments & Components"
